mz	rt	intensity
457.257892	10.3	126
462.621335	10.3	823
462.949258	10.3	409
466.260421	10.3	126
472.774705	10.3	283
475.263235	10.3	919
486.225603	10.3	480
501.260368	10.3	126
507.749857	10.3	314
513.586198	10.3	157
528.774462	10.3	390
529.275058	10.3	220
545.248514	10.3	45
545.281505	10.3	61.96
545.321096	10.3	382
558.324894	10.3	251
569.27914	10.3	603
580.269605	10.3	94
619.277244	10.3	157
636.800266	10.3	94
639.290804	10.3	126
640.82781	10.3	94
644.319863	10.3	126
693.420379	10.3	346
703.340834	10.3	67.08
703.367063	10.3	126
730.40123	10.3	189
770.365556	10.3	126
774.834598	10.3	94
775.344261	10.3	94
379.855543	10.35	131
388.236516	10.35	131
391.279443	10.35	197
393.703416	10.35	98
398.193334	10.35	131
416.706962	10.35	197
418.725095	10.35	98
425.701197	10.35	131
431.533693	10.35	164
432.220989	10.35	164
433.196127	10.35	164
438.21884	10.35	131
443.772589	10.35	536
446.217103	10.35	56.59
446.249933	10.35	230
450.217118	10.35	262
453.215915	10.35	131
455.736942	10.35	164
456.246815	10.35	365
458.761252	10.35	607
459.263728	10.35	361
459.763163	10.35	98
480.247556	10.35	197
481.260498	10.35	131
487.232989	10.35	101.32
487.270414	10.35	531
487.329672	10.35	103.3
487.612945	10.35	131
488.30327	10.35	413
494.250056	10.35	295
495.255074	10.35	197
496.249139	10.35	98
502.257276	10.35	197
503.26719	10.35	98
515.325723	10.35	164
517.737201	10.35	295
524.295121	10.35	131
558.227454	10.35	197
566.304649	10.35	66
580.289213	10.35	324.14
580.34367	10.35	1144
581.345344	10.35	361
594.299581	10.35	98
596.783926	10.35	131
598.275104	10.35	131
599.796618	10.35	66
607.386766	10.35	131
609.802824	10.35	197
610.284388	10.35	197
620.310307	10.35	131
621.33119	10.35	131
631.802804	10.35	131
637.302589	10.35	164
642.28445	10.35	131
645.791203	10.35	547
646.292505	10.35	361
646.795467	10.35	197
647.292747	10.35	131
649.300073	10.35	164
651.311196	10.35	131
652.328402	10.35	98
657.283007	10.35	98
670.822959	10.35	131
693.319279	10.35	98
693.916793	10.35	164
701.432405	10.35	98
709.338378	10.35	197
709.838933	10.35	164
729.39198	10.35	525
785.370698	10.35	98
359.189398	10.39	155
360.188713	10.39	155
373.701519	10.39	155
374.196037	10.39	508
375.196999	10.39	341
375.227103	10.39	141.43
387.196463	10.39	432.06
387.232606	10.39	1646
387.563524	10.39	878
387.693702	10.39	205
387.905309	10.39	465
397.243637	10.39	124
400.214524	10.39	248
400.714964	10.39	217
403.233049	10.39	310
416.207861	10.39	376
427.22973	10.39	155
429.713248	10.39	647
430.530761	10.39	1266
431.202348	10.39	478
440.220681	10.39	595
440.727133	10.39	155
440.753828	10.39	45.91
441.715385	10.39	155
445.74823	10.39	385
450.710878	10.39	155
456.751078	10.39	255
462.281322	10.39	1021
467.771505	10.39	379
468.248219	10.39	248
468.275734	10.39	220.74
475.764882	10.39	483
476.267876	10.39	248
484.249913	10.39	155
487.959903	10.39	186
491.264344	10.39	450
491.721647	10.39	186
492.22305	10.39	186
492.2638	10.39	181.28
494.752754	10.39	217
500.773352	10.39	186
507.252807	10.39	279
510.239465	10.39	248
516.767517	10.39	217
517.259958	10.39	124
518.754187	10.39	279
519.259524	10.39	186
529.765827	10.39	155
529.873302	10.39	186
533.264294	10.39	155
533.753627	10.39	69.61
533.796062	10.39	186
537.792421	10.39	124
538.293833	10.39	372
544.753684	10.39	111.06
544.780065	10.39	155
552.266654	10.39	186
563.796824	10.39	155
569.779787	10.39	403
580.782768	10.39	125
588.288429	10.39	313
588.34326	10.39	17.69
588.621684	10.39	248
589.278146	10.39	186
591.328514	10.39	155
633.345003	10.39	93
635.31391	10.39	124
644.795601	10.39	372
645.288645	10.39	992
672.254512	10.39	93
692.910773	10.39	504
711.850458	10.39	124
717.330604	10.39	155
748.386601	10.39	155
769.867616	10.39	155
783.825346	10.39	894
823.347125	10.39	93
416.283867	10.43	385
430.337301	10.43	337
430.713335	10.43	145
460.235559	10.43	96
460.26587	10.43	92.09
474.259728	10.43	337
477.242774	10.43	145
491.764898	10.43	241
508.249809	10.43	241
516.279949	10.43	114.77
516.312052	10.43	543
532.268957	10.43	241
534.30214	10.43	578
535.29867	10.43	193
539.285321	10.43	145
540.758402	10.43	626
546.329497	10.43	145
557.323822	10.43	145
559.34471	10.43	193
561.283287	10.43	96
568.30197	10.43	96
578.779073	10.43	193
580.844692	10.43	530
589.323369	10.43	96
600.331962	10.43	289
601.336916	10.43	145
617.361525	10.43	193
618.781746	10.43	145
625.310701	10.43	193
628.342142	10.43	241
632.340541	10.43	728
641.288109	10.43	289
655.792158	10.43	241
656.283636	10.43	193
675.327743	10.43	241
747.381566	10.43	578
749.38363	10.43	193
783.323072	10.43	853
794.820478	10.43	193
402.52732	10.48	902
407.725372	10.48	478
437.713027	10.48	239
438.718996	10.48	8054
439.222276	10.48	3165
439.719847	10.48	944
439.761325	10.48	86.77
449.70978	10.48	704
458.234855	10.48	483
461.206594	10.48	171
465.675478	10.48	307
473.257213	10.48	818
473.752188	10.48	478
509.738463	10.48	273
522.238075	10.48	273
522.286507	10.48	28.41
522.555057	10.48	1066
522.887768	10.48	789
523.223817	10.48	495
523.26583	10.48	342.48
523.771171	10.48	171
533.251425	10.48	205
541.261195	10.48	307
551.246691	10.48	171
575.334229	10.48	239
615.292713	10.48	205
616.362747	10.48	452
629.741833	10.48	239
634.982288	10.48	239
639.82918	10.48	307
640.323877	10.48	273
646.803299	10.48	171
695.337725	10.48	137
712.335826	10.48	137
794.321266	10.48	205
410.211521	10.52	131
502.747641	10.52	218
522.762092	10.52	671
570.293586	10.52	262
571.288279	10.52	218
572.345748	10.52	131
575.260256	10.52	437
575.765277	10.52	262
576.263735	10.52	131
578.276714	10.52	306
587.284949	10.52	349
594.293915	10.52	262
618.377095	10.52	175
624.770269	10.52	218
653.323337	10.52	175
782.340546	10.52	131
784.330374	10.52	437
371.316073	10.57	507
472.280684	10.57	423
482.771331	10.57	338
534.335359	10.57	423
543.311318	10.57	507
571.340007	10.57	423
579.287101	10.57	423
593.86346	10.57	338
624.280195	10.57	423
631.339199	10.57	2344
633.345647	10.57	169
660.350923	10.57	254
661.354888	10.57	169
673.383904	10.57	338
697.35472	10.57	254
814.43947	10.57	423
841.443405	10.57	254
874.407544	10.57	254
876.430262	10.57	4435
877.426021	10.57	1553
878.435448	10.57	592
1204.566345	10.57	761
401.861461	10.61	1843
402.192905	10.61	1605
402.241075	10.61	111.26
416.2833	10.61	458
421.224059	10.61	366
421.255956	10.61	307.08
447.740531	10.61	757
524.207372	10.61	321
540.256552	10.61	977
593.281731	10.61	366
593.347119	10.61	412
593.787716	10.61	229
601.278632	10.61	229
602.286526	10.61	19556
602.783542	10.61	10699
603.285535	10.61	5008
603.786208	10.61	2311
604.286063	10.61	704
604.782819	10.61	275
608.279763	10.61	564
608.792102	10.61	412
609.294194	10.61	370
610.784252	10.61	183
613.275662	10.61	1554
613.773328	10.61	951
614.273967	10.61	513
614.778314	10.61	183
618.279404	10.61	366
621.260767	10.61	275
621.332683	10.61	275
625.276079	10.61	275
629.239197	10.61	600
630.249667	10.61	229
635.324862	10.61	366
733.369175	10.61	600
733.411263	10.61	354.18
735.321696	10.61	366
735.816455	10.61	183
1203.551754	10.61	811
437.199532	10.66	335
501.339651	10.66	335
573.326778	10.66	335
581.376719	10.66	335
600.340303	10.66	112
894.463862	10.66	558
352.68323	10.7	558
353.185072	10.7	241
367.213566	10.7	1064
373.693655	10.7	304
374.199294	10.7	333
387.188232	10.7	330
387.221593	10.7	196.59
391.710498	10.7	810
392.208391	10.7	444
392.23917	10.7	255.6
401.861631	10.7	4523
402.195997	10.7	2720
402.521818	10.7	1188
409.713731	10.7	2027
410.21721	10.7	851
412.20001	10.7	160
420.192483	10.7	134
439.219311	10.7	1772
439.719808	10.7	411
440.220642	10.7	271
447.710837	10.7	179.91
447.734753	10.7	1914
448.23714	10.7	1136
451.236404	10.7	187
452.242361	10.7	214
459.230407	10.7	275.03
459.275824	10.7	297
462.241813	10.7	107
466.553046	10.7	3615
466.886139	10.7	3191
467.218558	10.7	2274
467.551476	10.7	878
475.21706	10.7	212.89
475.247859	10.7	298
475.290981	10.7	135.15
476.237531	10.7	764
486.933622	10.7	352
487.267801	10.7	379
487.598181	10.7	214
492.633883	10.7	440
492.966738	10.7	408
498.250285	10.7	214
499.244689	10.7	436
502.75188	10.7	334
540.749128	10.7	134
575.268036	10.7	584
575.335812	10.7	37.48
575.77187	10.7	536
580.793554	10.7	321
604.283144	10.7	272
604.335242	10.7	31.46
609.809733	10.7	383
613.773904	10.7	382
614.280059	10.7	241
624.773537	10.7	107
624.80532	10.7	35.51
662.317157	10.7	352
662.368063	10.7	135.26
690.331776	10.7	107
697.354338	10.7	134
727.289549	10.7	107
764.35419	10.7	134
895.463311	10.7	187
416.286032	10.74	218
432.702803	10.74	262
446.29769	10.74	262
476.739763	10.74	480
480.235126	10.74	218
497.733396	10.74	175
524.210176	10.74	218
540.255787	10.74	218
543.314164	10.74	349
545.315244	10.74	218
550.294925	10.74	175
565.294031	10.74	480
576.779313	10.74	568
577.286076	10.74	486
580.283892	10.74	437
585.304001	10.74	306
587.784319	10.74	218
590.8096	10.74	87
594.293114	10.74	175
597.296997	10.74	218
599.796562	10.74	218
601.281417	10.74	218
603.781877	10.74	844
608.283653	10.74	767
608.780933	10.74	581
619.273254	10.74	175
619.78692	10.74	218
623.397213	10.74	175
624.262702	10.74	175
631.334927	10.74	175
632.286443	10.74	175
639.294039	10.74	175
645.287784	10.74	306
646.297297	10.74	175
649.328108	10.74	131
660.359011	10.74	175
662.808778	10.74	175
665.353081	10.74	87
698.317559	10.74	87
699.323022	10.74	2279
699.823768	10.74	2853
700.325535	10.74	1747
701.324432	10.74	262
705.36552	10.74	175
710.31569	10.74	262
710.809371	10.74	349
711.826768	10.74	262
726.786142	10.74	175
729.896112	10.74	306
731.366416	10.74	218
749.355493	10.74	175
818.425863	10.74	629
819.424517	10.74	262
452.737979	10.79	166
465.242093	10.79	249
472.280276	10.79	333
501.289304	10.79	216.96
501.333591	10.79	291
503.24874	10.79	208
509.770311	10.79	208
516.237559	10.79	125
522.27083	10.79	333
533.326775	10.79	2528
534.329024	10.79	863
535.253579	10.79	104.89
535.325493	10.79	291
547.236769	10.79	125
572.31997	10.79	333
576.280505	10.79	166
595.307497	10.79	208
610.282114	10.79	208
629.395301	10.79	208
642.301403	10.79	83
642.33721	10.79	125
680.3943	10.79	125
700.825229	10.79	726
730.852083	10.79	125
730.890279	10.79	86.11
746.38022	10.79	249
747.383756	10.79	125
762.375482	10.79	83
876.418485	10.79	547
877.435166	10.79	333
976.937397	10.79	166
358.210342	10.83	315
373.213216	10.83	394
378.200074	10.83	175
382.68089	10.83	245
390.201973	10.83	465
401.861608	10.83	1201
402.524634	10.83	315
406.200822	10.83	1355
406.699444	10.83	509
416.222668	10.83	1358
417.226194	10.83	280
417.278142	10.83	28.62
423.742023	10.83	175
435.549655	10.83	210
437.757993	10.83	385
439.222468	10.83	541
442.559652	10.83	618
442.89855	10.83	350
444.315284	10.83	385
448.742509	10.83	175
466.550388	10.83	1003
467.218957	10.83	965
472.77515	10.83	350
473.276023	10.83	315
481.778246	10.83	280
483.249807	10.83	140
485.261322	10.83	280
499.74686	10.83	357
502.251473	10.83	580
505.237958	10.83	70
518.229745	10.83	140
521.290386	10.83	425
537.753788	10.83	350
538.278225	10.83	245
538.304448	10.83	158.18
539.737895	10.83	245
560.283822	10.83	175
567.29451	10.83	280
579.255967	10.83	131.52
579.286571	10.83	140
581.351961	10.83	105
584.795506	10.83	431
585.803152	10.83	105
587.275054	10.83	350
609.2946	10.83	605
624.304132	10.83	175
629.246718	10.83	175
629.321146	10.83	85.56
635.313359	10.83	210
645.801111	10.83	175
651.630445	10.83	245
652.328488	10.83	105
663.828601	10.83	455
674.313191	10.83	140
675.324686	10.83	105
678.391599	10.83	1077
712.333661	10.83	315
730.400049	10.83	280
734.422495	10.83	490
358.705261	10.88	177
391.232773	10.88	906
397.190656	10.88	177
400.231735	10.88	133
407.206756	10.88	221
407.229565	10.88	57.84
411.689484	10.88	117.17
411.706685	10.88	133
416.727115	10.88	587
427.744605	10.88	177
436.263509	10.88	530
438.210145	10.88	265
438.719241	10.88	581
445.316498	10.88	221
479.279023	10.88	177
481.279095	10.88	829
484.769722	10.88	618
488.247922	10.88	1363
488.310362	10.88	372.93
489.749807	10.88	177
493.296117	10.88	309
495.236775	10.88	265
499.247891	10.88	673
500.258658	10.88	221
508.281909	10.88	265
510.236747	10.88	177
513.775365	10.88	353
520.790587	10.88	530
522.79146	10.88	587
524.278599	10.88	177
530.270209	10.88	133
536.273171	10.88	221
552.259649	10.88	265
555.30861	10.88	177
570.293031	10.88	177
573.334063	10.88	177
580.784305	10.88	177
597.366058	10.88	265
602.28414	10.88	2527
603.279681	10.88	823
603.345616	10.88	231
603.786438	10.88	530
606.290838	10.88	88
621.765551	10.88	221
628.335548	10.88	309
631.349461	10.88	133
632.323214	10.88	125.42
632.351637	10.88	221
651.303868	10.88	265
656.309331	10.88	88
662.304233	10.88	177
663.326137	10.88	868
664.32941	10.88	177
665.294521	10.88	177
665.323675	10.88	119.53
666.291657	10.88	133
666.848107	10.88	265
667.337768	10.88	133
704.356502	10.88	442
712.826033	10.88	221
738.439405	10.88	133
745.425447	10.88	221
782.355544	10.88	133
831.428907	10.88	492
967.518358	10.88	309
975.485184	10.88	442
976.486599	10.88	451
367.717248	10.92	621
374.196323	10.92	177
392.239198	10.92	310
401.287141	10.92	3730
417.714223	10.92	222
428.235653	10.92	222
454.730535	10.92	177
475.239081	10.92	222
476.737149	10.92	266
478.772246	10.92	310
484.262481	10.92	1070
492.270022	10.92	177
492.291966	10.92	159.05
494.303924	10.92	133
497.235847	10.92	355
497.973394	10.92	133
500.786526	10.92	399
507.256556	10.92	222
523.26603	10.92	170.02
523.295118	10.92	355
525.274962	10.92	133
545.328499	10.92	310
563.78068	10.92	133
566.793218	10.92	310
574.356838	10.92	89
578.76981	10.92	177
587.792313	10.92	177
588.302806	10.92	177
593.285703	10.92	222
593.354532	10.92	115.1
596.27986	10.92	222
614.284885	10.92	222
615.293961	10.92	266
623.306694	10.92	266
628.76769	10.92	266
630.352967	10.92	133
644.790324	10.92	266
657.817532	10.92	89
658.281445	10.92	133
666.357304	10.92	266
676.409721	10.92	310
679.396731	10.92	399
696.370777	10.92	133
711.323433	10.92	671
711.821176	10.92	443
733.377124	10.92	138.7
733.415386	10.92	1017
744.418703	10.92	266
775.344626	10.92	73.07
775.383968	10.92	222
811.392855	10.92	1452
813.393371	10.92	222
832.443616	10.92	222
834.421835	10.92	133
968.523452	10.92	266
385.213981	10.97	413
388.195142	10.97	372
403.287485	10.97	248
403.735922	10.97	372
406.252231	10.97	388
406.753565	10.97	207
418.222425	10.97	165
436.709219	10.97	1023
437.205391	10.97	853
437.258568	10.97	613.66
445.215133	10.97	207
450.7563	10.97	585
453.21033	10.97	165
459.282223	10.97	165
465.717637	10.97	289
474.758681	10.97	248
480.777599	10.97	1062
483.746827	10.97	331
487.769515	10.97	248
488.750335	10.97	804
489.243972	10.97	413
492.791031	10.97	289
497.302068	10.97	413
497.642343	10.97	537
509.270207	10.97	207
527.265455	10.97	124
527.288164	10.97	78.28
539.235713	10.97	833
578.284399	10.97	207
602.343086	10.97	204
628.38214	10.97	248
645.285704	10.97	207
652.81573	10.97	372
653.310176	10.97	372
653.815122	10.97	248
654.307462	10.97	124
724.329607	10.97	124
724.824011	10.97	643
725.318761	10.97	455
777.399369	10.97	207
474.290854	11.01	388
478.26843	11.01	621
502.327373	11.01	233
513.228704	11.01	123.62
513.270314	11.01	659.38
513.311927	11.01	699
514.307574	11.01	233
537.258731	11.01	699
537.311129	11.01	320.83
538.3043	11.01	233
553.296048	11.01	233
569.299042	11.01	155
571.320026	11.01	932
584.368284	11.01	155
662.365837	11.01	388
686.359781	11.01	233
725.828552	11.01	311
806.454278	11.01	233
812.395503	11.01	621
872.399102	11.01	947
873.406306	11.01	621
874.416135	11.01	466
457.237989	11.06	335
517.329607	11.06	1605
600.368763	11.06	447
391.280046	11.1	248
403.24497	11.1	610
515.329526	11.1	28950
516.327608	11.1	6076
531.32465	11.1	298
531.347447	11.1	215.12
559.314776	11.1	213
559.351531	11.1	348
594.30041	11.1	348
627.380935	11.1	447
669.852594	11.1	3297
670.353653	11.1	2746
673.382272	11.1	553
685.324573	11.1	78.99
685.354162	11.1	348
402.189876	11.19	493.17
402.243712	11.19	7030
402.286218	11.19	1812.17
352.200954	11.28	415
352.699613	11.28	267
359.208363	11.28	1020
370.227508	11.28	538
371.212511	11.28	358
375.523525	11.28	1183
375.852143	11.28	540
376.21339	11.28	1435
376.69037	11.28	105.56
376.715049	11.28	595
381.21458	11.28	423
382.208815	11.28	187
385.180731	11.28	725
385.216779	11.28	546.43
386.185551	11.28	214.92
386.241082	11.28	275
389.200716	11.28	249
391.187079	11.28	49.51
391.231791	11.28	732
402.218962	11.28	268.96
402.244465	11.28	2497
408.201226	11.28	755
408.238336	11.28	528.33
408.266883	11.28	705.74
409.202499	11.28	271
412.245563	11.28	397
417.713955	11.28	267
419.214113	11.28	533
423.235987	11.28	448
424.221733	11.28	418
424.737126	11.28	304
425.220413	11.28	164
426.69316	11.28	481
431.742347	11.28	330
432.714601	11.28	160
436.703711	11.28	495
436.730284	11.28	419.57
439.216943	11.28	216
442.229844	11.28	272
446.903615	11.28	887
447.211281	11.28	151.33
447.241159	11.28	500
450.73807	11.28	187
452.728952	11.28	187
459.227408	11.28	218
460.229021	11.28	445
461.236949	11.28	187
465.239422	11.28	351
466.263925	11.28	214
468.709001	11.28	559
470.724697	11.28	187
476.249502	11.28	267
483.740993	11.28	192
484.219657	11.28	203.19
484.244529	11.28	301
488.30619	11.28	187
497.301859	11.28	476
497.638495	11.28	443
498.300572	11.28	300
507.262998	11.28	160
515.329658	11.28	7003
517.275028	11.28	127.27
517.329656	11.28	280
519.27336	11.28	187
533.280204	11.28	362
533.329146	11.28	110.5
556.770037	11.28	107
563.27641	11.28	697
603.778532	11.28	450
614.791723	11.28	107
629.788184	11.28	187
377.217443	11.32	224
385.699393	11.32	302.34
385.741015	11.32	358
401.283839	11.32	358
421.232635	11.32	358
434.255815	11.32	548
435.225761	11.32	134
435.255236	11.32	116.14
446.213996	11.32	42.36
446.267718	11.32	403
458.25304	11.32	268
464.708392	11.32	268
475.746802	11.32	224
484.321239	11.32	358
510.21077	11.32	268
516.76515	11.32	313
526.270309	11.32	179
529.785465	11.32	1828
530.244015	11.32	70.29
530.286309	11.32	918
530.325352	11.32	327.44
533.76672	11.32	268
557.778664	11.32	313
558.362753	11.32	179
559.313662	11.32	224
559.347077	11.32	215.2
562.780544	11.32	1017
568.792402	11.32	134
569.78155	11.32	224
578.779708	11.32	179
581.280374	11.32	134
602.782873	11.32	952
605.268948	11.32	134
606.286613	11.32	313
607.391111	11.32	537
608.392003	11.32	224
611.307215	11.32	89
613.789889	11.32	403
617.348714	11.32	403
617.397861	11.32	45.33
618.292841	11.32	179
621.307428	11.32	89
622.349772	11.32	134
628.320607	11.32	688
628.818266	11.32	497
629.270745	11.32	268
629.31682	11.32	232.58
629.362897	11.32	41.19
629.391253	11.32	66.1
630.28943	11.32	179
635.299453	11.32	134
645.295347	11.32	224
646.298307	11.32	134
647.25945	11.32	134
650.322295	11.32	313
674.767124	11.32	488
675.285118	11.32	552
685.355425	11.32	268
699.819006	11.32	313
700.323667	11.32	268
716.397131	11.32	179
718.416401	11.32	268
724.815298	11.32	224
745.442762	11.32	179
755.337024	11.32	134
772.404947	11.32	268
779.38003	11.32	134
834.419711	11.32	179
867.504174	11.32	268
906.428294	11.32	492
429.774758	11.37	232
433.760411	11.37	1135
434.738983	11.37	66.15
434.756658	11.37	232
436.708846	11.37	139
438.156963	11.37	139
444.219752	11.37	139
448.198649	11.37	131.62
448.22856	11.37	139
452.223837	11.37	139
457.246447	11.37	232
458.740759	11.37	139
460.730362	11.37	372
469.726156	11.37	139
473.238557	11.37	186
478.876986	11.37	325
479.207599	11.37	279
490.259668	11.37	186
496.265269	11.37	93
500.245236	11.37	127.85
500.276836	11.37	139
506.254849	11.37	372
522.254856	11.37	186
529.291282	11.37	186
530.750571	11.37	39.26
530.792886	11.37	511
537.266083	11.37	139
541.277705	11.37	139
541.369813	11.37	418
543.310691	11.37	325
544.313596	11.37	186
545.275536	11.37	216.23
545.338222	11.37	1915
552.283242	11.37	139
556.280084	11.37	186
558.75276	11.37	325
559.805928	11.37	232
560.296047	11.37	139
568.27361	11.37	139
568.303922	11.37	62.29
570.292082	11.37	232
570.325822	11.37	122.1
571.319295	11.37	186
573.788344	11.37	186
595.305382	11.37	465
595.796187	11.37	372
603.277678	11.37	665
603.347084	11.37	97.62
608.285817	11.37	232
615.295961	11.37	232
624.367463	11.37	139
